"Country or Area","Year","Value"
"New Zealand","2004","35960.9812478057"
"New Zealand","2003","36375.3989063081"
"New Zealand","2002","34658.3163816002"
"New Zealand","2001","34476.0371308398"
"New Zealand","2000","32298.3260963262"
"New Zealand","1999","31487.6056588917"
"New Zealand","1998","29896.4865562209"
"New Zealand","1997","31301.4418053242"
"New Zealand","1996","29305.5319163595"
"New Zealand","1995","28010.6296402194"
"New Zealand","1994","27889.1680128057"
"New Zealand","1993","27708.3120444809"
"New Zealand","1992","28113.9371012163"
"New Zealand","1991","26119.5760546585"
"New Zealand","1990","25455.1587441434"
"Norway","2017","43702.2284222823"
"Norway","2016","44462.5033178504"
"Norway","2015","45303.5484832187"
"Norway","2014","44890.4973604258"
"Norway","2013","44946.6364168437"
"Norway","2012","45022.1762194078"
"Norway","2011","45511.8801991288"
"Norway","2010","46229.1801701744"
"Norway","2009","43890.5665346088"
"Norway","2008","45382.0908563242"
"Norway","2007","46239.0511978643"
"Norway","2006","44496.2963741219"
"Norway","2005","43951.2013815046"
"Norway","2004","44645.6323353768"
"Norway","2003","44323.4675723606"
"Norway","2002","42984.0331171414"
"Norway","2001","43866.8453059391"
"Norway","2000","42515.2677311615"
"Norway","1999","42962.3965984399"
"Norway","1998","42210.7761289698"
"Norway","1997","41920.4716506899"
"Norway","1996","41823.619839324"
"Norway","1995","38703.8177114704"
"Norway","1994","38087.3436350125"
"Norway","1993","36223.8147940106"
"Norway","1992","34736.9694228116"
"Norway","1991","33817.5218639568"
"Norway","1990","35323.020611932"
"Poland","2017","336556.769445748"
"Poland","2016","323021.899449602"
"Poland","2015","312320.558363183"
"Poland","2014","308729.385622355"
"Poland","2013","321169.318777877"
"Poland","2012","325488.272150769"
"Poland","2011","333013.086618995"
"Poland","2010","333457.410427863"
"Poland","2009","315452.047173455"
"Poland","2008","328822.017503839"
"Poland","2007","335610.485298825"
"Poland","2006","335658.254051148"
"Poland","2005","322545.792674573"
"Poland","2004","323644.719637997"
"Poland","2003","319481.207250846"
"Poland","2002","306731.154976461"
"Poland","2001","314602.337758268"
"Poland","2000","318209.188586984"
"Poland","1999","328855.510822063"
"Poland","1998","338542.578378583"
"Poland","1997","367768.474812166"
"Poland","1996","376447.494648165"
"Poland","1995","362428.12012862"
"Poland","1994","360746.154040208"
"Poland","1993","365106.948998154"
"Poland","1992","364681.586738506"
"Poland","1991","374274.371022515"
"Poland","1990","376959.604587779"
"Portugal","2017","54657.7445298373"
"Portugal","2016","50368.3714919606"
"Portugal","2015","52169.1230156073"
"Portugal","2014","47983.8890740752"
"Portugal","2013","48113.1765823123"
"Portugal","2012","49914.7422138006"
"Portugal","2011","51736.7230430244"
"Portugal","2010","52936.8114624908"
"Portugal","2009","57139.3212500605"
"Portugal","2008","59974.9635881866"
"Portugal","2007","62329.0368490452"
"Portugal","2006","64828.542399143"
"Portugal","2005","69554.1477599097"
"Portugal","2004","67274.7758702681"
"Portugal","2003","64487.4472968129"
"Portugal","2002","69604.3838846253"
"Portugal","2001","65760.3523804414"
"Portugal","2000","66128.0113433758"
"Portugal","1999","67300.1589308462"
"Portugal","1998","59668.8583353566"
"Portugal","1997","55176.8639506013"
"Portugal","1996","52158.6404994074"
"Portugal","1995","54853.9527280641"
"Portugal","1994","50883.218966256"
"Portugal","1993","50129.9719568117"
"Portugal","1992","51515.5716558461"
"Portugal","1991","47246.4019147677"
"Portugal","1990","45630.691034243"
"Romania","2017","74998.2544390933"
"Romania","2016","75797.9802254013"
"Romania","2015","77770.5559393083"
"Romania","2014","77546.7197955955"
"Romania","2013","77180.2384924506"
"Romania","2012","86534.3215458141"
"Romania","2011","89737.7872314425"
"Romania","2010","84022.2726531903"
"Romania","2009","87601.7664747274"
"Romania","2008","105189.635141982"
"Romania","2007","106888.785893488"
"Romania","2006","105045.879429477"
"Romania","2005","102661.546595686"
"Romania","2004","104235.135171302"
"Romania","2003","105261.943400494"
"Romania","2002","101699.52964229"
"Romania","2001","100326.8050938"
"Romania","2000","95428.2796250111"
"Romania","1999","90750.9618361464"
"Romania","1998","107532.863618182"
"Romania","1997","122958.320423086"
"Romania","1996","130068.31919033"
"Romania","1995","126984.643864258"
"Romania","1994","122007.441413785"
"Romania","1993","122861.498728919"
"Romania","1992","130804.383237348"
"Romania","1991","139883.043554364"
"Romania","1990","169430.740940333"
"Russian Federation","2017","1647041.08083393"
"Russian Federation","2016","1617652.76749938"
"Russian Federation","2015","1622497.86451604"
"Russian Federation","2014","1617678.2097388"
"Russian Federation","2013","1618434.28425898"
"Russian Federation","2012","1679385.2007531"
"Russian Federation","2011","1667030.83309475"
"Russian Federation","2010","1613523.02781912"
"Russian Federation","2009","1529228.12441347"
"Russian Federation","2008","1637200.44817739"
"Russian Federation","2007","1604777.68717155"
"Russian Federation","2006","1606721.69069502"
"Russian Federation","2005","1547692.73621776"
"Russian Federation","2004","1530776.98659146"
"Russian Federation","2003","1525644.21317764"
"Russian Federation","2002","1495710.04902227"
"Russian Federation","2001","1507717.79984611"
"Russian Federation","2000","1471234.53527358"
"Russian Federation","1999","1486250.6236225"
"Russian Federation","1998","1458298.97382062"
"Russian Federation","1997","1475290.75276913"
"Russian Federation","1996","1580298.95763861"
"Russian Federation","1995","1613077.82897912"
"Russian Federation","1994","1641540.98128836"
"Russian Federation","1993","1859647.99920822"
"Russian Federation","1992","1957862.97021273"
"Russian Federation","1991","2396185.55215605"
"Russian Federation","1990","2525501.49735816"
"Slovakia","2017","36033.6431760266"
"Slovakia","2016","34893.4973204977"
"Slovakia","2015","34466.851773824"
"Slovakia","2014","33638.308673638"
"Slovakia","2013","35570.424136255"
"Slovakia","2012","35979.2812965015"
"Slovakia","2011","38066.0686827322"
"Slovakia","2010","38499.4127838124"
"Slovakia","2009","37653.8801344842"
"Slovakia","2008","41403.9339683042"
"Slovakia","2007","41003.9867020549"
"Slovakia","2006","42614.1433834521"
"Slovakia","2005","42850.7683941765"
"Slovakia","2004","42867.0749814374"
"Slovakia","2003","42378.0859859548"
"Slovakia","2002","42050.865124602"
"Slovakia","2001","43320.4158943399"
"Slovakia","2000","41224.4825509308"
"Slovakia","1999","43139.1134761079"
"Slovakia","1998","44011.5681685416"
"Slovakia","1997","44254.5238269854"
"Slovakia","1996","44128.0594676312"
"Slovakia","1995","44267.2185498697"
"Slovakia","1994","43826.3710166256"
"Slovakia","1993","46428.8767902215"
"Slovakia","1992","48975.6599114718"
"Slovakia","1991","53382.6340426875"
"Slovakia","1990","61577.155934521"
"Slovenia","2017","14259.4134515726"
"Slovenia","2016","14413.6806538658"
"Slovenia","2015","13612.1160075874"
"Slovenia","2014","13524.3447222436"
"Slovenia","2013","15178.7635210917"
"Slovenia","2012","15812.5900917664"
"Slovenia","2011","16354.0889612916"
"Slovenia","2010","16368.6793974598"
"Slovenia","2009","16324.6558855693"
"Slovenia","2008","18215.7282149346"
"Slovenia","2007","17278.8706533597"
"Slovenia","2006","17142.3077971704"
"Slovenia","2005","16948.2354832665"
"Slovenia","2004","16651.1493195439"
"Slovenia","2003","16289.1725340132"
"Slovenia","2002","16525.4009121046"
"Slovenia","2001","16378.4883973125"
"Slovenia","2000","15445.058863249"
"Slovenia","1999","15337.414798292"
"Slovenia","1998","15961.2933797401"
"Slovenia","1997","16245.0570364342"
"Slovenia","1996","15916.8635405778"
"Slovenia","1995","15254.5680850905"
"Slovenia","1994","14642.6541830672"
"Slovenia","1993","14303.455455296"
"Slovenia","1992","14006.7280205719"
"Slovenia","1991","14001.2205228526"
"Slovenia","1990","15093.8216873963"
"Spain","2017","274427.201345808"
"Spain","2016","260289.015641232"
"Spain","2015","271099.749711825"
"Spain","2014","254518.462543952"
"Spain","2013","251972.753015781"
"Spain","2012","278645.642906859"
"Spain","2011","284041.297468479"
"Spain","2010","283108.544501387"
"Spain","2009","296597.154026606"
"Spain","2008","335678.661453256"
"Spain","2007","367222.925712611"
"Spain","2006","359302.060901887"
"Spain","2005","368056.28116799"
"Spain","2004","353368.667346386"
"Spain","2003","336870.259025742"
"Spain","2002","332893.396684071"
"Spain","2001","312737.056878696"
"Spain","2000","310828.320528083"
"Spain","1999","299121.728745594"
"Spain","1998","275694.425060138"
"Spain","1997","267159.873990615"
"Spain","1996","254636.605063194"
"Spain","1995","267226.777962507"
"Spain","1994","253532.68348367"
"Spain","1993","241008.53316493"
"Spain","1992","249361.537672582"
"Spain","1991","240656.223792007"
"Spain","1990","231061.405285052"
"Sweden","2017","42049.8863664204"
"Sweden","2016","42582.4919759246"
"Sweden","2015","43056.7524864675"
"Sweden","2014","43175.5557679199"
"Sweden","2013","44737.6178516804"
"Sweden","2012","46323.484410501"
"Sweden","2011","48895.034480641"
"Sweden","2010","52845.0243919924"
"Sweden","2009","47068.3058416185"
"Sweden","2008","50641.1780001143"
"Sweden","2007","52756.3787082038"
"Sweden","2006","53612.696459633"
"Sweden","2005","53784.8900116249"
"Sweden","2004","56422.4703170719"
"Sweden","2003","57177.7176717178"
"Sweden","2002","56596.9893471362"
"Sweden","2001","55650.3894602473"
"Sweden","2000","54677.6418175743"
"Sweden","1999","55819.0252947556"
"Sweden","1998","58640.2047732895"
"Sweden","1997","58086.5667529687"
"Sweden","1996","63154.030517858"
"Sweden","1995","59199.62637723"
"Sweden","1994","59784.5534647366"
"Sweden","1993","57340.3596808058"
"Sweden","1992","57391.6241046135"
"Sweden","1991","57678.0945206877"
"Sweden","1990","57445.9808500246"
"Switzerland","2017","38171.7423673493"
"Switzerland","2016","39186.5466032123"
"Switzerland","2015","38728.1354574569"
"Switzerland","2014","39229.2443370084"
"Switzerland","2013","43178.9150483673"
"Switzerland","2012","42248.1116139359"
"Switzerland","2011","40978.719422117"
"Switzerland","2010","45043.2478730336"
"Switzerland","2009","43528.7256477312"
"Switzerland","2008","44707.3463738406"
"Switzerland","2007","43360.3566437253"
"Switzerland","2006","45365.9278461422"
"Switzerland","2005","45780.1713925113"
"Switzerland","2004","45228.6595888101"
"Switzerland","2003","44644.4306057394"
"Switzerland","2002","43458.9528013035"
"Switzerland","2001","45076.210603435"
"Switzerland","2000","43612.2398662272"
"Switzerland","1999","44442.1313666133"
"Switzerland","1998","44612.676603829"
"Switzerland","1997","43035.3127700786"
"Switzerland","1996","44098.7862700766"
"Switzerland","1995","43414.3771875516"
"Switzerland","1994","42678.9006401295"
"Switzerland","1993","43605.0080330916"
"Switzerland","1992","46015.7201069479"
"Switzerland","1991","46140.5258970458"
"Switzerland","1990","44162.4746552756"
"Turkey","2017","425329.603980871"
"Turkey","2016","401239.738263029"
"Turkey","2015","381331.944034388"
"Turkey","2014","361675.46081844"
"Turkey","2013","345220.584947758"
"Turkey","2012","353666.209099794"
"Turkey","2011","339482.25210975"
"Turkey","2010","314380.032550352"
"Turkey","2009","315359.637575316"
"Turkey","2008","309321.194915912"
"Turkey","2007","312736.708478018"
"Turkey","2006","281649.184924484"
"Turkey","2005","264200.797153874"
"Turkey","2004","244464.112462258"
"Turkey","2003","236483.892910668"
"Turkey","2002","220977.701101122"
"Turkey","2001","213486.093927579"
"Turkey","2000","229790.601259649"
"Turkey","1999","207804.162731911"
"Turkey","1998","212040.281738168"
"Turkey","1997","212005.568093463"
"Turkey","1996","199521.938861493"
"Turkey","1995","180903.047419235"
"Turkey","1994","167433.1132747"
"Turkey","1993","171011.162802133"
"Turkey","1992","163922.249650552"
"Turkey","1991","157982.004627358"
"Turkey","1990","151508.467579803"
"Ukraine","2017","223220.038269937"
"Ukraine","2016","234203.748328433"
"Ukraine","2015","223910.090808635"
"Ukraine","2014","257587.951912046"
"Ukraine","2013","297294.995991539"
"Ukraine","2012","303964.742045194"
"Ukraine","2011","307958.45589934"
"Ukraine","2010","294078.882430151"
"Ukraine","2009","277295.324190801"
"Ukraine","2008","325535.00957832"
"Ukraine","2007","336366.431060622"
"Ukraine","2006","332672.594473835"
"Ukraine","2005","313120.213389977"
"Ukraine","2004","310364.809878442"
"Ukraine","2003","307019.304221194"
"Ukraine","2002","295675.072975289"
"Ukraine","2001","303560.708422343"
"Ukraine","2000","285338.496358814"
"Ukraine","1999","298205.10435869"
"Ukraine","1998","328580.037566075"
"Ukraine","1997","340243.79736679"
"Ukraine","1996","351409.867304643"
"Ukraine","1995","389865.789200143"
"Ukraine","1994","419267.635275944"
"Ukraine","1993","510201.372931127"
"Ukraine","1992","589062.246150783"
"Ukraine","1991","632538.757796713"
"Ukraine","1990","705832.231016827"
"United Kingdom","2017","388101.096421575"
"United Kingdom","2016","400554.0979304"
"United Kingdom","2015","423122.052209029"
"United Kingdom","2014","439580.089563656"
"United Kingdom","2013","478459.349518771"
"United Kingdom","2012","488341.119833531"
"United Kingdom","2011","470413.807686525"
"United Kingdom","2010","512672.497812013"
"United Kingdom","2009","494890.20843425"
"United Kingdom","2008","545411.801316287"
"United Kingdom","2007","559915.611909835"
"United Kingdom","2006","568098.120398929"
"United Kingdom","2005","570496.676709539"
"United Kingdom","2004","573786.442164792"
"United Kingdom","2003","572282.259517193"
"United Kingdom","2002","560803.386579821"
"United Kingdom","2001","576720.673795407"
"United Kingdom","2000","567901.855163718"
"United Kingdom","1999","561198.179473957"
"United Kingdom","1998","568148.006942409"
"United Kingdom","1997","562980.06145247"
"United Kingdom","1996","589063.321207005"
"United Kingdom","1995","567353.523197185"
"United Kingdom","1994","575832.962836526"
"United Kingdom","1993","579700.110621195"
"United Kingdom","1992","593748.102641546"
"United Kingdom","1991","609307.735289288"
"United Kingdom","1990","601480.558748693"
"United States of America","2017","5270748.52543583"
"United States of America","2016","5306662.45700516"
"United States of America","2015","5422965.67734736"
"United States of America","2014","5572106.31215707"
"United States of America","2013","5522908.36543317"
"United States of America","2012","5371777.17015237"
"United States of America","2011","5572584.77548628"
"United States of America","2010","5700108.33654193"
"United States of America","2009","5493547.90815184"
"United States of America","2008","5928256.32899496"
"United States of America","2007","6127888.22111662"
"United States of America","2006","6050384.60371289"
"United States of America","2005","6130552.41652904"
"United States of America","2004","6105444.10977108"
"United States of America","2003","5991190.93456165"
"United States of America","2002","5942421.40960999"
"United States of America","2001","5899855.4845548"
"United States of America","2000","5997298.91224708"
"United States of America","1999","5829519.95115461"
"United States of America","1998","5749893.05632887"
"United States of America","1997","5701920.91944147"
"United States of America","1996","5625041.88495804"
"United States of America","1995","5436697.98564571"
"United States of America","1994","5375033.8031307"
"United States of America","1993","5281386.60838635"
"United States of America","1992","5174670.60072745"
"United States of America","1991","5071563.91412935"
"United States of America","1990","5121179.43963622"

