"Country or Area","Year","Value"
"Ireland","1998","4.19100000004"
"Ireland","1997","6.108666666672"
"Ireland","1996","4.719000000064"
"Ireland","1995","4.374333333396"
"Italy","2017","23.499666666624"
"Italy","2016","33.978999999932"
"Italy","2015","28.41666666674"
"Italy","2014","28.1746666666"
"Italy","2013","25.695999999964"
"Italy","2012","24.93333333332"
"Italy","2011","27.782333333256"
"Italy","2010","20.17033333334"
"Italy","2009","17.966666666652"
"Italy","2008","18.78800000008"
"Italy","2007","11.568333333336"
"Italy","2006","22.201666666608"
"Italy","2005","33.38133333336"
"Italy","2004","28.860333333348"
"Italy","2003","27.83733333328"
"Italy","2002","28.060999999964"
"Italy","2001","12.785666666696"
"Italy","2000","13.258746774492"
"Italy","1999","26.69269077924"
"Italy","1998","33.830030706536"
"Italy","1997","54.091747130928"
"Italy","1996","61.775196524072"
"Italy","1995","76.574666666736"
"Japan","2017","449.775297609784"
"Japan","2016","634.435284118484"
"Japan","2015","571.03108219646"
"Japan","2014","1122.86733856963"
"Japan","2013","1617.23736567399"
"Japan","2012","1511.85224938292"
"Japan","2011","1800.37996890664"
"Japan","2010","1539.74147154892"
"Japan","2009","1354.15539751926"
"Japan","2008","1481.03965386692"
"Japan","2007","1586.7974562836"
"Japan","2006","1401.31374395054"
"Japan","2005","1471.7527115608"
"Japan","2004","486.03833940564"
"Japan","2003","416.09627155916"
"Japan","2002","371.482833062316"
"Japan","2001","294.812910487684"
"Japan","2000","285.772616078876"
"Japan","1999","315.26917107368"
"Japan","1998","188.134668087492"
"Japan","1997","171.059350425156"
"Japan","1996","192.5541310511"
"Japan","1995","201.094098845872"
"Japan","1994","76.08965902286"
"Japan","1993","43.47980515592"
"Japan","1992","32.60985386694"
"Japan","1991","32.60985386694"
"Japan","1990","32.60985386694"
"Lithuania","2017","0.0117132"
"Lithuania","2016","0.200552"
"Lithuania","2015","0.257312"
"Lithuania","2014","0.291368"
"Lithuania","2013","0.0559"
"Russian Federation","2017","0.1668744"
"Russian Federation","2016","8.1735948"
"Russian Federation","2015","1.2966048"
"Russian Federation","2014","1.08287244"
"Russian Federation","2013","0.72191496"
"Russian Federation","2012","0.36095748"
"Switzerland","2017","0.535710942"
"Switzerland","2016","0.51195456"
"Switzerland","2015","0.48690018"
"Switzerland","2014","0.40358682"
"Switzerland","2013","0.09478404"
"Switzerland","2012","0.36162828"
"Switzerland","2011","6.218316"
"Switzerland","2010","8.45328744"
"Switzerland","2009","5.0984154"
"Switzerland","2008","0.082226664"
"United Kingdom","2017","0.53050138364"
"United Kingdom","2016","0.482273985096"
"United Kingdom","2015","0.43843089562"
"United Kingdom","2014","0.398573541504"
"United Kingdom","2013","0.362339583076"
"United Kingdom","2012","0.329399621072"
"United Kingdom","2011","0.299454200912"
"United Kingdom","2010","0.272231091832"
"United Kingdom","2009","0.256004401476"
"United Kingdom","2008","0.270604422128"
"United Kingdom","2007","0.280434154704"
"United Kingdom","2006","0.286240263072"
"United Kingdom","2005","0.288673077856"
"United Kingdom","2004","0.588951506896"
"United Kingdom","2003","0.954465652004"
"United Kingdom","2002","1.033054704"
"United Kingdom","2001","1.033054704"
"United Kingdom","2000","1.693532301676"
"United Kingdom","1999","1.459941639364"
"United Kingdom","1998","1.269514469072"
"United Kingdom","1997","1.10392562528"
"United Kingdom","1996","0.959935326308"
"United Kingdom","1995","0.83472637074"
"United Kingdom","1994","0.72584901796"
"United Kingdom","1993","0.631173059148"
"United Kingdom","1992","0.548846138412"
"United Kingdom","1991","0.477257511528"
"United Kingdom","1990","0.415006531756"
"United States of America","2017","606.614323421344"
"United States of America","2016","578.924682546512"
"United States of America","2015","571.884441038412"
"United States of America","2014","516.8701209186"
"United States of America","2013","495.265584886928"
"United States of America","2012","565.627857171728"
"United States of America","2011","565.08926328716"
"United States of America","2010","543.552795338212"
"United States of America","2009","459.71818281838"
"United States of America","2008","579.847332350252"
"United States of America","2007","561.572460457744"
"United States of America","2006","690.768918114876"
"United States of America","2005","487.562038098228"
"United States of America","2004","544.59759123934"
"United States of America","2003","528.430809748228"
"United States of America","2002","553.73425117414"
"United States of America","2001","227.02134387724"
"United States of America","2000","204.113539839356"
"United States of America","1999","121.542986341272"
"United States of America","1998","119.775167312696"
"United States of America","1997","97.681870189508"
"United States of America","1996","92.431742127244"
"United States of America","1995","83.237130754636"
"United States of America","1994","65.892166540752"
"United States of America","1993","59.90196958258"
"United States of America","1992","47.921575666064"
"United States of America","1991","47.921575666064"
"United States of America","1990","47.921575666064"

